,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,FAVPELOSI,HEALTHCARE18,IMPEACH18,MUELLERAPP,RUSSIA18,TRUMPIMM,RELIGN18,RACEFACTOR,ISSUE18,RACE18
9975,46775,1,1.0,1,,8,8,1,2,2.0,4,1,1,3,5,2,2,3,3,Version 2,0.42471346259117104,3,2,11,1,1,1,1,1,2,2.0,1,1,1
9976,46777,2,2.0,2,2.0,3,2,13,3,2.0,3,3,4,3,3,1,2,1,2,Version 2,0.912307858467102,2,1,33,2,1,2,2,1,1,3.0,2,2,4
9978,46779,1,1.0,1,1.0,5,7,15,2,2.0,4,1,1,2,7,2,4,3,3,Version 2,0.633082747459412,3,2,30,1,1,1,1,2,2,3.0,1,4,1
9983,46789,1,1.0,1,1.0,8,4,9,1,2.0,3,3,3,3,3,1,2,2,3,Version 2,0.8362939953804019,1,1,33,1,1,2,2,2,1,3.0,2,1,4
9984,46790,1,1.0,1,1.0,8,4,9,1,2.0,3,3,3,3,3,1,2,2,3,Version 2,0.8362939953804019,1,1,33,1,1,2,2,2,1,3.0,2,1,4
9986,46793,1,2.0,1,3.0,8,4,1,5,2.0,3,3,3,1,4,1,4,4,3,Version 2,0.12564763426780698,1,1,43,2,1,2,1,1,2,2.0,1,1,2
9988,46798,2,2.0,1,1.0,3,2,5,5,2.0,1,2,5,3,1,1,2,1,1,Version 2,0.969828009605408,1,1,33,2,2,2,2,2,1,6.0,1,3,2
9989,46802,2,2.0,1,,2,1,10,2,2.0,1,2,5,1,2,1,3,1,1,Version 2,0.21984165906906103,1,1,9,2,1,1,2,2,3,3.0,3,1,2
9992,46805,1,1.0,2,1.0,8,12,11,4,1.0,6,1,2,2,7,3,3,2,3,Version 2,3.54082560539246,6,2,8,3,1,3,1,1,2,7.0,2,4,1
9999,46816,2,2.0,2,2.0,6,3,11,4,2.0,1,2,6,3,1,1,4,1,2,Version 2,1.98555839061737,2,1,36,2,2,2,2,2,1,2.0,2,3,2
10003,46825,2,2.0,1,2.0,5,3,20,2,2.0,1,2,5,3,1,1,4,2,3,Version 2,0.667925477027893,1,1,30,2,2,2,1,2,1,3.0,3,3,3
10006,46832,2,2.0,2,3.0,5,3,1,5,2.0,3,3,4,1,4,1,4,5,3,Version 2,0.0981001034379005,2,1,43,2,2,2,1,2,3,2.0,2,2,1
10013,46850,2,2.0,2,2.0,3,2,14,4,2.0,3,3,4,1,4,1,2,1,2,Version 2,0.9380066394805909,2,1,33,2,1,2,2,2,1,1.0,2,1,2
10022,46868,2,2.0,1,,6,3,10,4,2.0,1,2,5,3,1,1,3,1,1,Version 2,0.281127482652664,1,1,9,2,3,2,3,2,3,2.0,2,3,4
10030,46881,2,2.0,2,2.0,8,4,1,4,2.0,1,2,6,3,1,1,4,5,3,Version 2,0.15044447779655498,2,1,43,2,1,2,2,2,3,3.0,3,3,4
10031,46883,2,2.0,1,4.0,7,4,5,4,2.0,1,2,5,3,1,1,2,1,1,Version 2,1.7239993810653702,1,1,33,2,2,2,1,2,1,2.0,1,4,2
10037,46897,2,2.0,1,2.0,2,1,2,5,2.0,2,1,1,1,5,1,4,1,1,Version 2,0.9835616946220401,1,1,30,3,1,2,2,2,1,1.0,1,2,2
10039,46902,2,2.0,2,,8,4,7,3,2.0,1,2,6,3,1,1,3,5,3,Version 2,1.29625999927521,2,1,1,2,2,2,2,2,1,2.0,3,3,4
10043,46908,1,2.0,2,3.0,7,4,1,4,2.0,1,2,6,1,2,1,4,4,3,Version 2,0.15493133664131198,2,1,43,2,1,2,1,1,2,6.0,2,1,2
10045,46911,1,,2,1.0,5,7,1,4,2.0,5,3,4,2,6,2,4,4,3,Version 2,0.42183181643486,4,2,7,1,1,1,1,1,2,6.0,1,1,1
10046,46915,1,1.0,2,1.0,1,1,13,2,2.0,2,1,2,2,7,1,3,2,3,Version 2,1.05915439128876,2,1,8,3,1,3,3,1,2,2.0,1,1,1
10049,46919,1,1.0,1,1.0,1,9,15,2,1.0,6,1,1,2,7,3,4,3,3,Version 2,0.254212766885757,5,2,30,2,1,1,1,3,2,1.0,1,3,1
10058,46934,2,2.0,1,2.0,8,4,11,2,2.0,1,2,5,1,2,1,3,1,1,Version 2,2.9788119792938197,1,1,8,2,2,2,2,2,3,2.0,3,1,3
10067,46950,1,1.0,1,1.0,5,3,26,5,2.0,2,1,1,2,7,1,4,2,3,Version 2,0.496156394481659,1,1,30,2,1,1,1,1,2,7.0,1,1,1
10070,46955,1,1.0,2,2.0,3,2,6,1,2.0,2,1,2,2,7,1,3,2,3,Version 2,1.3859155178070102,2,1,8,2,1,1,2,1,2,7.0,1,4,1
10072,46957,1,1.0,1,1.0,7,4,13,3,2.0,2,1,1,1,5,1,2,1,1,Version 2,0.8821183443069459,1,1,33,1,1,3,1,1,2,2.0,2,2,2
10082,46976,2,2.0,1,2.0,8,4,11,5,2.0,3,3,3,1,4,1,4,3,3,Version 2,1.3598703145980802,1,1,30,2,2,2,2,2,1,1.0,2,3,1
10090,46997,2,2.0,2,2.0,8,4,14,5,2.0,1,2,6,1,2,1,2,1,2,Version 2,1.6674325466156,2,1,33,2,2,2,2,2,1,1.0,2,5,2
10093,47001,1,1.0,2,,3,6,5,2,2.0,5,3,4,1,4,2,2,3,3,Version 2,0.5398810505867,4,2,11,1,2,1,2,1,2,7.0,1,2,1
10095,47003,2,2.0,2,2.0,8,4,8,3,2.0,1,2,6,1,2,1,2,1,2,Version 2,1.57850277423859,2,1,33,2,2,2,2,2,1,2.0,3,1,1
10099,47012,1,1.0,1,1.0,1,5,12,3,2.0,4,1,1,1,5,2,2,3,3,Version 2,0.392687380313873,3,2,33,2,1,1,2,2,2,3.0,1,1,1
10108,47030,1,1.0,1,1.0,6,11,15,2,1.0,6,1,1,3,5,1,4,3,3,Version 2,0.324213176965714,5,2,30,1,1,1,2,2,2,1.0,1,2,1
10124,47063,2,3.0,1,3.0,3,6,1,3,2.0,4,1,1,2,7,2,4,2,3,Version 2,0.495347172021866,3,2,6,1,1,2,2,2,2,3.0,1,4,1
10127,47066,2,2.0,2,2.0,6,3,8,1,2.0,1,2,6,3,1,1,2,1,2,Version 2,0.8879796266555791,2,1,33,2,3,2,2,1,1,7.0,2,4,4
10133,47084,2,2.0,2,2.0,7,4,20,2,2.0,1,2,6,3,1,1,4,2,3,Version 2,1.2630476951599099,2,1,30,2,2,2,1,2,3,7.0,2,3,3
10140,47094,1,1.0,1,1.0,5,7,15,2,2.0,4,1,1,2,7,2,4,3,3,Version 2,0.633082747459412,3,2,30,1,1,1,1,2,2,3.0,1,4,1
10142,47096,1,1.0,1,1.0,8,8,2,2,2.0,4,1,1,3,5,2,2,2,3,Version 2,0.891700625419617,3,2,33,1,1,1,1,1,2,3.0,1,1,1
10143,47097,1,1.0,1,1.0,7,4,26,3,2.0,2,1,1,2,7,1,4,2,3,Version 2,0.760896146297455,1,1,30,1,1,1,1,1,2,1.0,1,4,2
10144,47101,1,1.0,1,,3,10,5,2,1.0,7,3,3,2,6,3,2,3,3,Version 2,0.6193665862083441,5,2,11,2,2,1,2,2,2,1.0,1,1,1
10148,47108,1,1.0,2,1.0,8,4,13,5,2.0,2,1,2,2,7,1,3,2,3,Version 2,2.4141993522644,2,1,8,1,1,1,1,1,2,7.0,1,1,5
10150,47114,2,2.0,1,,6,3,1,5,2.0,1,2,5,1,2,1,3,2,3,Version 2,0.612669765949249,1,1,1,2,2,2,1,1,1,3.0,1,2,2
10151,47116,1,3.0,1,1.0,5,3,20,4,2.0,3,3,3,1,4,1,4,2,3,Version 2,0.483269214630127,1,1,30,2,1,1,1,1,2,3.0,1,1,1
10153,47121,1,1.0,1,1.0,7,4,1,4,2.0,2,1,1,2,7,1,4,2,3,Version 2,0.60095351934433,1,1,6,1,2,1,2,1,2,6.0,2,1,1
10154,47122,1,1.0,1,1.0,7,4,1,4,2.0,2,1,1,2,7,1,4,2,3,Version 2,0.60095351934433,1,1,6,1,2,1,2,1,2,6.0,2,1,1
10161,47136,1,,2,1.0,6,7,1,4,2.0,4,1,2,3,5,2,4,4,3,Version 2,0.42183181643486,4,2,7,1,2,2,1,2,2,3.0,1,2,1
10162,47137,1,1.0,1,1.0,1,9,15,4,1.0,6,1,1,2,7,3,4,3,3,Version 2,0.43909478187560996,5,2,30,2,1,1,1,2,2,7.0,1,1,1
10171,47161,1,1.0,2,3.0,3,13,1,2,2.0,8,1,2,1,5,6,4,5,3,Version 2,0.0926070287823677,7,2,43,2,1,1,2,2,2,3.0,1,1,1
10176,47174,2,2.0,1,2.0,5,3,21,4,2.0,1,2,5,3,1,1,4,5,3,Version 2,2.33773922920227,1,1,30,2,2,2,2,1,1,1.0,2,2,3
10178,47179,2,2.0,1,2.0,8,4,8,3,2.0,1,2,5,3,1,1,2,1,1,Version 2,1.37919938564301,1,1,33,2,3,2,1,2,3,2.0,2,2,4
10181,47183,1,1.0,2,1.0,6,11,15,4,1.0,7,4,4,1,4,4,4,3,3,Version 2,0.690520405769348,6,2,30,1,1,1,1,1,2,7.0,1,1,3
10185,47194,2,2.0,2,2.0,6,11,4,1,1.0,1,2,6,3,1,1,4,1,3,Version 2,0.8569825291633609,6,2,30,2,2,2,3,3,1,3.0,2,3,3
10186,47195,2,2.0,1,,5,3,1,2,2.0,1,2,5,3,1,1,3,2,3,Version 2,0.612669765949249,1,1,1,2,1,2,2,2,1,3.0,4,2,3
10192,47208,2,2.0,1,,4,2,3,1,2.0,3,4,3,3,3,1,3,1,1,Version 2,0.28477847576141396,1,1,9,2,1,2,3,3,1,3.0,1,1,1
10196,47219,2,2.0,1,,3,2,5,5,2.0,3,3,3,1,4,1,2,3,3,Version 2,0.994915962219238,1,1,11,3,1,2,1,1,4,1.0,2,4,1
10204,47237,1,,2,1.0,7,4,1,5,2.0,2,1,2,2,7,1,4,4,3,Version 2,0.572238624095917,2,1,7,2,1,1,1,1,2,2.0,1,1,1
10216,47265,1,1.0,1,1.0,7,8,1,2,2.0,4,1,1,1,5,2,2,2,3,Version 2,0.628763258457184,3,2,33,3,1,1,3,3,2,2.0,1,1,1
10219,47273,1,1.0,2,1.0,6,7,38,4,2.0,4,1,2,1,5,2,1,1,3,Version 2,1.08364713191986,4,2,4,1,2,2,1,1,2,2.0,1,1,1
10225,47284,2,2.0,2,,4,2,1,5,2.0,1,2,6,3,1,1,3,2,3,Version 2,0.720317780971527,2,1,1,2,2,2,2,2,1,3.0,2,3,4
10226,47285,2,2.0,1,2.0,3,6,5,1,2.0,1,2,5,3,1,2,2,1,3,Version 2,0.738629698753357,3,2,33,2,1,2,2,2,1,3.0,2,5,1
10227,47286,1,1.0,2,1.0,8,4,26,5,2.0,3,3,4,1,4,1,4,2,3,Version 2,0.9382321834564209,2,1,30,1,1,1,1,1,2,1.0,1,1,2
10231,47298,1,,1,2.0,6,7,1,3,2.0,5,3,3,1,4,2,4,1,3,Version 2,0.168707355856895,3,2,7,3,2,1,3,2,2,3.0,4,2,1
10237,47317,1,1.0,1,1.0,1,1,12,4,2.0,2,1,1,2,7,1,2,3,3,Version 2,0.392687380313873,1,1,33,2,1,1,2,2,2,1.0,1,4,1
10255,47358,1,1.0,1,1.0,7,8,1,4,2.0,4,1,1,3,5,2,2,2,3,Version 2,0.628763258457184,3,2,33,1,1,1,2,1,2,3.0,1,1,1
10258,47367,1,2.0,2,1.0,8,4,4,5,2.0,3,3,4,1,4,1,4,1,2,Version 2,0.950911104679108,2,1,30,2,1,3,1,1,4,1.0,2,4,5
10259,47368,1,2.0,2,1.0,8,4,4,5,2.0,3,3,4,1,4,1,4,1,2,Version 2,0.950911104679108,2,1,30,2,1,3,1,1,4,1.0,2,4,5
10263,47381,1,1.0,2,1.0,5,3,8,5,2.0,3,3,4,2,6,1,2,1,2,Version 2,0.552795350551605,2,1,33,2,1,2,1,1,2,7.0,1,1,1
10272,47397,2,2.0,2,1.0,2,1,4,2,2.0,1,2,6,2,2,1,2,1,2,Version 2,0.7797899842262271,2,1,20,2,2,1,2,2,3,1.0,3,3,2
10274,47401,2,2.0,1,2.0,1,1,12,2,2.0,1,2,5,1,2,1,2,3,3,Version 2,0.6307911276817321,1,1,33,2,1,1,2,2,3,1.0,3,2,2
10278,47412,1,1.0,2,1.0,8,4,11,5,2.0,3,3,4,1,4,1,4,1,2,Version 2,2.2031829357147203,2,1,36,1,1,1,1,1,2,3.0,1,4,1
10283,47420,1,1.0,1,1.0,8,4,11,5,2.0,2,1,1,2,7,1,4,3,3,Version 2,0.983917415142059,1,1,30,1,1,1,1,1,2,1.0,1,1,2
10285,47425,2,2.0,1,,8,4,3,3,2.0,1,2,5,3,1,1,3,1,1,Version 2,0.5076071619987489,1,1,9,2,2,2,2,2,3,2.0,2,4,2
10286,47426,2,2.0,1,,8,4,3,3,2.0,1,2,5,3,1,1,3,1,1,Version 2,0.5076071619987489,1,1,9,2,2,2,2,2,3,2.0,2,4,2
10296,47454,1,,1,1.0,5,7,2,3,2.0,4,1,1,3,5,2,3,5,3,Version 2,0.253231346607208,3,2,22,2,3,1,2,2,2,3.0,1,2,3
10297,47457,2,2.0,1,2.0,5,3,5,4,2.0,1,2,5,1,2,1,2,1,1,Version 2,0.969828009605408,1,1,33,2,2,2,2,2,1,2.0,3,2,4
10307,47471,1,1.0,1,1.0,8,13,13,3,2.0,8,1,1,1,5,4,2,1,3,Version 2,0.8821183443069459,7,2,33,1,1,1,1,1,2,5.0,1,1,1
10308,47472,1,1.0,1,1.0,8,13,13,3,2.0,8,1,1,1,5,4,2,1,3,Version 2,0.8821183443069459,7,2,33,1,1,1,1,1,2,5.0,1,1,1
10309,47474,1,1.0,1,1.0,8,4,14,2,2.0,2,1,1,2,7,1,4,5,3,Version 2,0.7882753610610959,1,1,36,1,2,1,1,1,2,2.0,1,1,1
10312,47486,1,1.0,1,1.0,6,7,1,4,2.0,4,1,1,1,5,2,2,2,3,Version 2,0.39772182703018205,3,2,33,1,2,1,1,1,2,3.0,1,1,1
10329,47527,1,1.0,2,1.0,3,2,22,5,2.0,2,1,2,2,7,1,1,3,3,Version 2,0.990943610668182,2,1,4,1,1,1,1,1,2,7.0,1,3,1
10332,47535,2,2.0,1,2.0,1,1,8,4,2.0,1,2,5,1,2,1,2,1,1,Version 2,0.6644333600997919,1,1,33,2,1,2,2,2,1,3.0,1,4,1
10342,47558,1,1.0,1,,7,4,1,2,2.0,2,1,1,2,7,1,3,2,3,Version 2,0.384904354810715,1,1,9,1,1,1,2,1,2,3.0,1,1,1
10350,47574,2,2.0,1,1.0,8,13,35,1,2.0,8,4,3,2,6,6,1,2,3,Version 2,0.852924644947052,7,2,4,1,1,2,2,2,2,1.0,3,1,1
10353,47586,1,1.0,1,1.0,6,3,11,1,2.0,2,1,1,1,5,1,4,1,1,Version 2,1.1650882959365803,1,1,36,2,1,1,2,2,2,1.0,1,1,1
10354,47590,2,2.0,1,1.0,1,1,22,3,2.0,3,3,3,1,4,1,1,3,3,Version 2,0.936590075492859,1,1,4,2,2,1,2,2,2,3.0,1,4,1
10357,47595,2,2.0,1,2.0,7,4,11,3,2.0,1,2,5,1,2,1,4,3,3,Version 2,1.3598703145980802,1,1,30,2,2,2,2,2,1,1.0,3,3,3
10360,47600,2,2.0,2,,3,2,6,2,2.0,1,2,6,3,1,1,3,1,2,Version 2,0.570641338825226,2,1,1,2,1,2,2,2,2,2.0,2,2,2
10366,47612,1,1.0,2,1.0,6,3,26,1,2.0,2,1,2,2,7,1,4,2,3,Version 2,0.611791670322418,2,1,30,1,1,1,1,1,2,7.0,1,4,2
10367,47613,1,1.0,2,1.0,6,3,26,1,2.0,2,1,2,2,7,1,4,2,3,Version 2,0.611791670322418,2,1,30,1,1,1,1,1,2,7.0,1,4,2
10370,47624,1,1.0,1,1.0,8,4,14,1,2.0,2,1,1,1,5,1,4,5,3,Version 2,0.7882753610610959,1,1,36,1,1,1,3,2,2,2.0,1,1,2
10383,47652,1,1.0,1,,5,3,1,4,2.0,2,1,1,1,5,1,3,2,3,Version 2,0.215939566493034,1,1,9,3,1,1,2,1,1,6.0,1,4,1
10396,47681,1,1.0,1,1.0,6,3,11,4,2.0,2,1,1,1,5,1,4,3,3,Version 2,0.641581594944,1,1,30,1,1,1,1,1,2,1.0,1,3,1
10408,47720,1,1.0,2,1.0,6,7,1,2,2.0,4,1,2,3,5,2,2,2,3,Version 2,0.404821038246155,4,2,33,1,1,1,1,1,3,3.0,2,1,1
10409,47722,1,1.0,1,,4,6,1,4,2.0,5,3,3,2,6,2,3,2,3,Version 2,0.318348735570908,3,2,1,1,1,1,1,1,2,3.0,1,1,1
10411,47724,1,,2,1.0,8,4,1,1,2.0,2,1,2,2,7,1,4,1,2,Version 2,0.282199889421463,2,1,7,1,1,1,1,1,2,1.0,2,1,2
10420,47743,1,1.0,1,,4,2,5,5,2.0,3,3,3,2,6,1,3,1,1,Version 2,0.368036299943924,1,1,1,2,1,1,1,1,2,6.0,1,1,1
10421,47751,1,1.0,1,3.0,6,3,2,1,2.0,3,3,3,2,6,1,4,5,3,Version 2,0.187401622533798,1,1,17,3,1,1,3,1,4,2.0,4,1,3
10423,47753,1,1.0,2,3.0,8,4,1,4,2.0,2,1,2,2,7,1,4,5,3,Version 2,0.142020389437675,2,1,43,1,1,1,1,1,2,2.0,1,1,1
10428,47771,1,1.0,2,1.0,1,1,12,4,2.0,2,1,2,2,7,1,2,3,3,Version 2,0.4494332671165471,2,1,33,3,2,1,2,1,2,7.0,1,1,1
10429,47774,2,2.0,1,2.0,8,4,2,1,2.0,3,3,3,1,4,1,4,1,1,Version 2,0.8034826517105099,1,1,30,2,1,2,2,1,1,1.0,3,3,4
10430,47775,1,1.0,1,1.0,3,2,2,2,2.0,2,1,1,2,7,1,4,1,1,Version 2,0.19605092704296104,1,1,17,1,1,1,2,1,2,7.0,4,1,1
10441,47807,1,1.0,1,3.0,8,4,1,5,2.0,3,4,3,2,6,1,4,5,3,Version 2,0.115177005529404,1,1,43,2,1,1,1,1,2,4.0,1,1,1
10453,47829,1,1.0,1,1.0,6,7,3,3,2.0,4,1,1,2,7,2,4,3,3,Version 2,0.31264930963516196,3,2,36,1,1,1,1,1,2,3.0,1,1,1
10454,47832,1,,2,1.0,4,6,2,2,2.0,4,1,2,3,5,2,3,5,3,Version 2,0.29772487282753,4,2,22,2,2,1,2,2,2,3.0,1,2,2
10460,47855,2,2.0,2,,8,12,35,2,1.0,7,3,4,2,6,3,1,2,3,Version 2,0.972331047058105,6,2,4,2,2,2,1,2,1,3.0,2,3,1
10465,47861,1,2.0,2,3.0,5,3,2,1,2.0,2,1,2,3,5,1,4,1,2,Version 2,0.24174296855926503,2,1,17,2,1,2,2,1,3,3.0,2,1,4
10468,47874,1,1.0,1,1.0,1,13,12,2,2.0,8,1,1,2,7,5,2,3,3,Version 2,0.392687380313873,7,2,33,3,1,1,3,2,3,7.0,1,1,1
10473,47884,1,1.0,1,3.0,7,12,1,5,1.0,6,1,1,2,7,1,4,5,3,Version 2,0.115177005529404,5,2,43,3,1,1,1,2,2,3.0,1,3,1
10478,47889,2,,1,,8,4,3,2,,3,3,3,3,3,1,3,1,1,Version 2,0.857546210289001,1,1,22,2,1,2,2,2,1,2.0,3,3,3
10479,47892,1,1.0,1,,8,12,3,1,1.0,6,1,1,3,5,3,2,3,3,Version 2,1.23353576660156,5,2,11,1,1,1,1,1,2,1.0,1,2,1
10483,47903,1,1.0,1,,8,4,5,2,2.0,2,1,1,2,7,1,3,1,1,Version 2,0.656011164188385,1,1,1,1,1,1,1,1,2,7.0,1,3,1
10485,47908,1,1.0,2,1.0,2,1,12,4,2.0,2,1,2,2,7,1,2,2,3,Version 2,0.33054107427596996,2,1,20,3,1,3,3,1,2,7.0,1,2,2
10487,47918,1,1.0,1,1.0,5,7,15,2,2.0,4,1,1,2,7,2,4,3,3,Version 2,0.633082747459412,3,2,30,1,1,1,1,2,2,3.0,1,4,1
10494,47932,2,2.0,2,2.0,8,4,4,1,2.0,1,2,6,3,1,1,2,1,2,Version 2,1.6186515092849698,2,1,20,1,1,2,2,2,1,7.0,2,3,3
10495,47934,1,1.0,1,1.0,5,7,17,2,2.0,4,1,1,1,5,2,4,1,3,Version 2,1.0976060628891,3,2,36,1,1,1,2,2,2,3.0,2,1,1
10498,47942,2,2.0,1,2.0,8,4,5,4,2.0,1,2,5,3,1,1,2,1,1,Version 2,1.7239993810653702,1,1,33,2,2,2,3,1,2,1.0,4,5,3
10500,47949,1,1.0,2,1.0,8,4,2,1,2.0,2,1,2,1,5,1,4,5,3,Version 2,0.35437664389610296,2,1,17,2,1,2,2,2,3,1.0,3,1,3
10504,47961,2,2.0,2,1.0,1,1,22,2,2.0,3,3,4,1,4,1,1,3,3,Version 2,1.0677093267440798,2,1,4,2,1,2,2,2,1,7.0,2,4,4
10515,47988,2,2.0,2,,8,4,4,2,2.0,1,2,6,3,1,1,3,5,3,Version 2,2.2161865234375,2,1,1,2,1,2,2,2,1,2.0,3,3,3
10518,47993,1,1.0,1,1.0,2,9,15,4,1.0,6,1,1,2,7,3,4,3,3,Version 2,0.254212766885757,5,2,30,1,1,1,2,2,2,3.0,1,3,1
10529,48011,1,1.0,1,1.0,8,8,3,4,2.0,4,1,1,2,7,2,4,3,3,Version 2,0.47947311401367204,3,2,36,1,1,1,1,1,2,3.0,1,2,1
10537,48037,1,1.0,2,1.0,1,1,12,2,2.0,2,1,2,2,7,1,2,3,3,Version 2,0.4494332671165471,2,1,33,1,1,1,1,1,2,6.0,1,4,2
10540,48042,2,2.0,2,4.0,3,10,35,5,1.0,1,2,6,3,1,3,1,2,3,Version 2,0.646126210689545,6,2,4,2,2,2,2,2,3,3.0,3,3,2
10544,48053,1,1.0,1,1.0,3,2,22,5,2.0,2,1,1,2,7,1,1,3,3,Version 2,0.869251549243927,1,1,4,3,1,1,3,3,2,1.0,1,4,1
10549,48073,1,4.0,1,1.0,2,1,12,4,2.0,2,1,1,1,5,1,2,2,3,Version 2,0.28880661725997897,1,1,20,3,1,3,1,1,2,7.0,1,1,1
10555,48080,1,1.0,2,,8,8,1,5,2.0,4,1,2,1,5,2,3,2,3,Version 2,0.31010019779205295,4,2,9,2,1,1,2,1,1,2.0,1,1,1
10558,48086,2,1.0,1,2.0,7,4,4,1,2.0,1,2,5,1,2,1,2,1,1,Version 2,1.41427886486053,1,1,20,1,3,2,1,1,1,7.0,2,3,3
10559,48089,1,1.0,2,1.0,1,5,15,4,2.0,5,3,4,2,6,2,4,3,3,Version 2,0.612085580825806,4,2,30,3,1,3,1,1,2,7.0,1,2,1
10560,48090,1,1.0,2,1.0,1,5,15,4,2.0,5,3,4,2,6,2,4,3,3,Version 2,0.612085580825806,4,2,30,3,1,3,1,1,2,7.0,1,2,1
10564,48104,1,1.0,2,1.0,8,4,15,5,2.0,2,1,2,2,7,1,4,1,2,Version 2,1.27106714248657,2,1,36,1,1,1,1,1,2,2.0,2,1,1
10567,48114,2,2.0,2,2.0,1,1,1,1,2.0,1,2,6,3,1,1,4,5,3,Version 2,0.188719898462296,2,1,17,2,1,2,2,2,3,3.0,2,3,2
10568,48123,2,,2,2.0,8,4,3,4,2.0,1,2,6,3,1,1,3,1,2,Version 2,0.8843997120857242,2,1,22,2,2,2,2,2,1,2.0,2,3,4
10570,48125,2,2.0,2,2.0,8,4,12,5,2.0,1,2,6,3,1,1,2,2,3,Version 2,1.1021475791931201,2,1,20,2,3,2,1,1,1,,2,3,3
10572,48129,2,2.0,1,2.0,8,4,4,1,2.0,1,2,5,1,2,1,4,1,1,Version 2,0.9621327519416809,1,1,36,2,2,2,2,2,1,2.0,2,2,2
10573,48130,1,1.0,1,1.0,1,1,12,2,2.0,3,3,3,2,6,1,2,3,3,Version 2,0.392687380313873,1,1,33,1,1,2,1,1,2,2.0,1,1,1
10575,48133,1,1.0,1,1.0,7,4,14,4,2.0,2,1,1,1,5,1,4,5,3,Version 2,0.7882753610610959,1,1,36,3,1,2,3,3,1,1.0,3,1,3
10576,48134,2,,2,2.0,8,4,1,4,2.0,3,3,4,3,3,1,4,1,2,Version 2,0.33649262785911604,2,1,7,2,1,2,2,2,1,2.0,2,3,1
10597,48180,1,1.0,1,1.0,7,8,3,4,2.0,4,1,1,1,5,2,4,3,3,Version 2,0.47947311401367204,3,2,36,1,1,1,2,1,2,3.0,1,3,1
10599,48184,1,1.0,2,1.0,8,4,14,5,2.0,3,3,4,1,4,1,4,5,3,Version 2,0.9719924926757809,2,1,36,2,2,1,1,1,2,2.0,2,1,1
10602,48192,1,1.0,1,,5,11,3,1,1.0,6,1,1,2,7,3,2,3,3,Version 2,0.6939199566841129,5,2,11,1,1,1,1,1,2,3.0,1,5,1
10614,48215,2,1.0,2,2.0,6,3,2,1,2.0,1,2,6,2,2,1,4,5,3,Version 2,0.258383601903915,2,1,17,2,1,1,1,2,3,1.0,2,1,2
10623,48238,1,1.0,1,1.0,1,9,13,4,1.0,6,1,1,2,7,3,4,3,3,Version 2,0.254212766885757,5,2,30,2,1,1,2,2,2,1.0,1,4,1
10625,48252,1,1.0,1,,3,2,5,2,2.0,2,1,1,2,7,1,3,1,1,Version 2,0.368036299943924,1,1,1,1,1,1,1,1,2,2.0,1,1,1
10631,48264,1,1.0,1,1.0,2,1,17,5,2.0,2,1,1,2,7,1,4,1,1,Version 2,0.548121452331543,1,1,36,1,1,1,1,1,2,2.0,1,1,1
10642,48282,1,1.0,2,3.0,3,2,1,3,2.0,3,4,4,2,6,1,4,1,2,Version 2,0.234526783227921,2,1,17,1,1,3,1,1,4,,1,1,1
10648,48295,1,1.0,2,1.0,6,3,5,5,2.0,2,1,2,2,7,1,2,1,2,Version 2,0.6909942030906681,2,1,33,1,2,1,1,1,2,7.0,1,1,1
10649,48297,1,1.0,1,1.0,6,13,4,3,2.0,8,1,1,3,5,4,4,1,3,Version 2,0.453930526971817,7,2,36,1,1,1,1,2,2,,1,5,1
10654,48310,1,1.0,2,,5,3,5,4,2.0,2,1,2,2,7,1,3,1,2,Version 2,0.432701408863068,2,1,1,1,1,1,1,1,2,6.0,1,1,1
10658,48318,1,1.0,1,1.0,8,12,15,1,1.0,6,1,1,1,5,3,4,3,3,Version 2,0.497207164764404,5,2,30,1,1,1,1,1,2,1.0,1,1,1
10669,48340,2,2.0,2,,5,3,4,1,2.0,1,2,6,3,1,1,3,5,3,Version 2,1.4173994064331101,2,1,1,2,1,2,2,2,3,2.0,3,2,2
10670,48342,2,2.0,2,,8,4,1,3,2.0,3,3,4,1,4,1,3,2,3,Version 2,0.5235026478767401,2,1,9,2,1,2,2,2,1,7.0,2,1,1
10671,48343,1,,2,1.0,8,4,1,2,2.0,2,1,2,2,7,1,4,1,2,Version 2,0.307471513748169,2,1,7,1,1,1,1,1,2,7.0,1,1,1
10677,48358,4,1.0,2,1.0,4,13,18,4,2.0,8,3,4,1,4,4,4,2,3,Version 2,0.329043209552765,7,2,36,2,2,3,1,3,4,6.0,4,1,2
10701,48416,1,,1,1.0,3,10,1,3,1.0,7,4,3,1,4,2,4,1,3,Version 2,0.183815464377403,5,2,7,3,1,1,2,2,2,7.0,1,1,1
10704,48424,1,1.0,1,,8,4,5,3,2.0,2,1,1,2,7,1,3,1,1,Version 2,0.656011164188385,1,1,1,1,1,1,3,1,2,1.0,1,1,1
10721,48454,1,1.0,1,3.0,2,1,8,1,2.0,2,1,1,3,5,1,4,1,1,Version 2,0.360606223344803,1,1,36,3,1,1,3,3,2,1.0,4,2,5
