,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,ELECTSECFOREIGN18,KAVANAUGH18,TRUMP4,VOTE2016,TRUMPFP18,CONTROLHOUSE,VETVOTER,FTVOTER18,ABORTION18
3685,30557,3,3.0,2,2.0,4,2,1,2,2.0,2,1,2,1,5,1,4,2,3,Version 1,.550527453422546,2,1,6,2,2,2,1,2,1,2.0,2.0,1
3699,30590,1,,1,1.0,8,4,2,3,2.0,3,3,3,2,6,1,4,1,1,Version 1,.818234801292419,1,1,28,2,2,1,1,3,1,2.0,2.0,1
3701,30593,2,,2,,8,4,2,4,,3,3,4,3,3,1,3,1,2,Version 1,1.3015410900116,2,1,15,1,3,4,2,1,2,1.0,2.0,2
3703,30597,1,1.0,1,1.0,3,2,9,4,2.0,2,1,1,2,7,1,4,2,3,Version 1,.43690812587738,1,1,36,1,2,1,1,3,1,2.0,2.0,1
3709,30614,1,1.0,2,1.0,8,4,1,5,,2,1,2,2,7,1,4,2,3,Version 1,.74101310968399,2,1,6,2,2,1,1,3,1,1.0,2.0,1
3710,30615,1,1.0,2,1.0,8,4,1,5,,2,1,2,2,7,1,4,2,3,Version 1,.74101310968399,2,1,6,2,2,1,1,3,1,1.0,2.0,1
3715,30626,1,,2,1.0,3,2,12,5,2.0,3,4,4,2,6,1,4,2,3,Version 1,.62280660867691,2,1,28,2,2,1,1,3,1,2.0,2.0,1
3716,30627,1,,2,,3,2,6,4,2.0,3,3,4,2,6,1,3,2,3,Version 1,.0752495974302292,2,1,31,2,2,1,1,3,1,2.0,2.0,1
3720,30633,2,2.0,1,2.0,3,2,9,4,,1,2,5,1,2,1,4,2,3,Version 1,.603849828243256,1,1,36,1,2,3,2,1,2,2.0,2.0,1
3727,30652,1,,2,,4,2,6,5,2.0,2,1,2,1,5,1,3,2,3,Version 1,.0752495974302292,2,1,31,1,2,1,1,3,1,2.0,2.0,1
3729,30655,1,,2,1.0,6,11,4,3,1.0,6,1,2,2,7,4,4,1,3,Version 1,.849281787872314,6,2,28,2,2,1,1,3,1,2.0,2.0,1
3739,30671,2,2.0,2,2.0,2,1,9,3,2.0,1,2,6,3,1,1,4,2,3,Version 1,.583822250366211,2,1,36,1,1,4,2,2,2,2.0,2.0,1
3749,30695,1,,1,1.0,8,4,1,1,2.0,2,1,1,1,5,1,4,1,1,Version 1,.774595558643341,1,1,28,2,1,1,1,3,1,2.0,2.0,1
3756,30705,2,,2,2.0,5,11,8,5,1.0,7,3,4,1,4,3,3,2,3,Version 1,.700584888458252,6,2,44,1,1,3,2,1,2,2.0,2.0,1
3758,30707,2,3.0,2,2.0,3,2,2,5,2.0,1,2,6,3,1,1,4,1,2,Version 1,1.21955215930939,2,1,30,1,1,3,2,1,2,2.0,2.0,1
3764,30725,1,,1,,3,6,2,2,2.0,4,1,1,2,7,2,4,1,3,Version 1,.603170454502106,3,2,28,2,2,1,1,2,1,2.0,2.0,1
3765,30727,1,2.0,2,1.0,7,4,14,1,2.0,2,1,2,1,5,1,4,3,3,Version 1,.789739668369293,2,1,30,2,2,1,1,2,1,2.0,2.0,1
3773,30745,4,,1,1.0,3,10,4,1,1.0,6,1,1,2,7,3,3,1,3,Version 1,.482077091932297,5,2,44,2,1,4,1,2,1,2.0,2.0,2
3775,30750,2,,2,,8,4,2,5,2.0,3,3,4,3,3,1,3,1,2,Version 1,1.3015410900116,2,1,15,1,1,3,2,1,2,2.0,2.0,1
3783,30766,1,,2,,1,1,2,5,2.0,2,1,2,2,7,1,3,1,2,Version 1,.493600577116013,2,1,15,2,2,1,1,3,1,2.0,2.0,1
3784,30767,2,2.0,1,2.0,4,2,9,5,2.0,1,2,5,1,2,1,4,2,3,Version 1,.603849828243256,1,1,36,1,1,4,2,2,2,2.0,2.0,1
3786,30770,1,,2,1.0,6,7,2,4,2.0,4,1,2,2,7,2,4,1,3,Version 1,.743746757507324,4,2,28,2,2,2,1,3,1,1.0,2.0,1
3790,30782,2,,1,2.0,8,4,5,2,2.0,3,4,3,1,4,1,4,1,1,Version 1,1.27448451519012,1,1,28,2,3,3,2,1,2,2.0,2.0,1
3794,30789,1,,2,1.0,6,3,8,3,2.0,2,1,2,2,7,1,3,2,3,Version 1,.531233966350555,2,1,44,1,2,1,1,3,1,2.0,2.0,1
3800,30802,1,1.0,2,1.0,3,2,9,3,2.0,2,1,2,1,5,1,4,2,3,Version 1,.53873485326767,2,1,36,2,2,1,1,3,1,2.0,2.0,1
3803,30809,2,2.0,1,2.0,8,4,20,3,2.0,1,2,5,3,1,1,4,2,3,Version 1,1.02431786060333,1,1,30,2,1,3,2,1,2,2.0,2.0,1
3807,30821,1,,2,1.0,4,6,3,4,2.0,5,3,4,3,3,2,3,2,3,Version 1,.273022651672363,4,2,44,1,1,1,1,1,1,1.0,2.0,1
3809,30823,2,2.0,2,2.0,7,4,26,1,2.0,1,2,6,1,2,1,4,2,3,Version 1,1.29672884941101,2,1,30,1,1,3,2,1,2,2.0,2.0,2
3816,30839,1,,1,,6,7,9,4,2.0,4,1,1,1,5,2,3,5,3,Version 1,.324613839387894,3,2,31,2,2,1,1,3,1,2.0,2.0,1
3819,30846,3,,2,,4,2,3,3,2.0,3,3,4,1,4,1,3,3,3,Version 1,.870459318161011,2,1,15,1,2,1,3,3,3,2.0,2.0,1
3822,30854,2,2.0,2,2.0,3,2,26,4,2.0,1,2,6,3,1,1,4,2,3,Version 1,.845556139945984,2,1,30,1,1,3,2,1,2,2.0,2.0,2
3825,30869,1,,2,1.0,8,4,2,1,2.0,3,3,4,1,4,1,4,1,2,Version 1,1.00893425941467,2,1,28,2,2,1,1,3,1,2.0,1.0,1
3828,30872,1,,2,1.0,6,7,8,5,2.0,5,3,4,2,6,2,3,2,3,Version 1,.364030212163925,4,2,44,3,2,1,1,3,1,2.0,2.0,1
3830,30877,1,1.0,1,1.0,3,2,20,5,2.0,2,1,1,2,7,1,4,2,3,Version 1,.483269214630127,1,1,30,2,2,1,1,3,1,2.0,2.0,3
3832,30880,1,,2,,2,1,9,3,2.0,1,2,6,1,2,1,3,5,3,Version 1,.435531765222549,2,1,31,1,1,3,2,1,2,2.0,2.0,1
3839,30897,2,,2,2.0,3,2,4,4,2.0,1,2,6,1,2,1,3,1,2,Version 1,.713095366954803,2,1,44,2,1,3,2,2,2,2.0,2.0,1
3841,30900,1,,1,1.0,8,4,4,5,2.0,3,3,3,2,6,1,4,1,1,Version 1,1.05626666545868,1,1,28,2,2,1,1,3,1,2.0,2.0,1
3846,30908,1,1.0,1,1.0,5,3,26,5,2.0,2,1,1,2,7,1,4,2,3,Version 1,.489628046751022,1,1,30,2,2,1,1,3,1,2.0,2.0,1
3856,30930,2,2.0,1,2.0,3,2,26,5,2.0,1,2,5,3,1,1,4,2,3,Version 1,.685736835002899,1,1,30,1,1,3,2,1,2,2.0,2.0,1
3860,30936,1,1.0,2,1.0,6,7,15,2,2.0,4,1,2,1,5,2,4,3,3,Version 1,.451943904161453,4,2,30,2,2,1,1,3,1,2.0,2.0,1
3861,30940,1,,1,1.0,7,8,8,4,2.0,4,1,1,2,7,2,3,2,3,Version 1,.551899909973145,3,2,44,2,2,2,1,3,1,2.0,2.0,1
3871,30960,2,,1,2.0,6,11,8,4,1.0,6,1,1,1,5,3,4,1,3,Version 1,.727169871330261,5,2,28,2,1,2,1,1,1,2.0,2.0,1
3874,30966,1,1.0,2,1.0,3,2,26,5,2.0,2,1,2,2,7,1,4,2,3,Version 1,.603741824626923,2,1,30,2,2,1,1,3,1,2.0,2.0,1
3877,30971,1,,1,1.0,6,3,2,3,2.0,3,3,3,2,6,1,4,1,1,Version 1,.676459014415741,1,1,28,2,2,1,1,3,1,2.0,2.0,1
3881,30978,2,2.0,1,2.0,3,2,9,2,2.0,1,2,5,1,2,1,4,2,3,Version 1,.603849828243256,1,1,36,2,1,3,2,1,2,2.0,2.0,1
3882,30980,1,1.0,1,1.0,4,10,14,2,2.0,6,1,1,2,7,3,4,3,3,Version 1,.417630523443222,5,2,30,1,2,1,1,3,1,2.0,2.0,1
3884,30982,1,,1,1.0,6,3,3,5,2.0,2,1,1,1,5,1,3,2,3,Version 1,.338882714509964,1,1,44,2,2,1,1,3,1,2.0,2.0,1
3886,30987,1,1.0,2,1.0,3,10,2,5,1.0,7,3,4,2,6,3,4,1,3,Version 1,1.11913120746613,6,2,30,3,2,1,1,3,1,2.0,2.0,1
3890,30996,2,,1,2.0,7,4,8,1,2.0,1,2,5,3,1,1,4,1,1,Version 1,1.11517405509949,1,1,28,1,1,3,2,1,2,2.0,2.0,1
3891,30998,1,,1,1.0,7,4,4,2,2.0,2,1,1,1,5,1,4,1,1,Version 1,1.05626666545868,1,1,28,2,2,1,1,3,1,2.0,1.0,1
3893,31003,2,2.0,2,2.0,1,1,2,4,2.0,3,3,4,1,4,1,4,1,2,Version 1,.956240355968475,2,1,30,1,1,4,2,1,2,2.0,2.0,1
3899,31015,1,,2,1.0,8,4,5,5,2.0,3,3,4,1,4,1,4,1,2,Version 1,1.1370530128479,2,1,28,2,3,1,1,3,1,2.0,2.0,1
3904,31024,1,,2,,5,3,3,4,2.0,2,1,2,2,7,1,3,3,3,Version 1,.631202876567841,2,1,15,2,2,1,1,3,1,2.0,2.0,1
3905,31025,1,1.0,1,1.0,4,2,26,5,2.0,3,3,3,1,4,1,4,2,3,Version 1,.489628046751022,1,1,30,1,1,1,1,2,1,2.0,2.0,1
3911,31034,2,,1,,8,4,9,4,2.0,3,3,3,3,3,1,3,5,3,Version 1,1.11355328559875,1,1,31,2,1,3,2,1,2,2.0,2.0,2
3922,31057,1,1.0,2,1.0,6,3,11,4,2.0,2,1,2,2,7,1,4,3,3,Version 1,.791109979152679,2,1,30,2,2,1,4,3,1,2.0,1.0,1
3923,31058,4,,1,1.0,6,7,4,3,2.0,4,1,1,2,7,2,3,1,3,Version 1,.330345243215561,3,2,44,2,2,2,1,2,1,2.0,2.0,1
3928,31064,2,,2,,8,4,9,2,2.0,1,2,6,1,2,1,3,5,3,Version 1,1.14842355251312,2,1,31,1,1,3,2,1,2,1.0,2.0,3
3931,31068,1,1.0,1,1.0,3,2,9,1,2.0,3,3,3,1,4,1,4,2,3,Version 1,.43690812587738,1,1,36,2,2,1,1,3,1,2.0,2.0,3
3932,31069,1,,1,1.0,4,6,8,4,2.0,4,1,1,1,5,2,3,2,3,Version 1,.309627652168274,3,2,44,2,2,1,1,2,1,2.0,2.0,1
3934,31073,2,2.0,2,2.0,3,2,2,4,2.0,1,2,6,3,1,1,4,1,2,Version 1,.668492555618286,2,1,6,1,1,3,2,2,2,2.0,2.0,2
3935,31078,1,3.0,1,1.0,3,2,26,5,2.0,3,4,3,2,6,1,4,2,3,Version 1,.489628046751022,1,1,30,2,2,1,1,3,1,2.0,1.0,1
3936,31083,1,,1,,3,2,3,4,2.0,2,1,1,2,7,1,3,3,3,Version 1,.536872684955597,1,1,15,3,2,1,1,3,1,2.0,2.0,1
3940,31090,1,,1,1.0,8,4,4,5,2.0,2,1,1,2,7,1,4,1,1,Version 1,1.05626666545868,1,1,28,1,2,1,1,3,1,2.0,2.0,1
3942,31093,1,,2,1.0,5,7,4,2,2.0,4,1,2,2,7,2,3,1,3,Version 1,.370530724525452,4,2,44,1,1,2,1,1,1,2.0,2.0,1
3956,31119,1,1.0,2,1.0,5,7,26,4,2.0,4,1,2,2,7,2,4,2,3,Version 1,.682527542114258,4,2,30,2,2,1,1,3,1,2.0,2.0,2
3958,31123,1,1.0,1,1.0,6,3,9,4,2.0,2,1,1,2,7,1,4,2,3,Version 1,.43690812587738,1,1,36,2,2,1,1,3,1,2.0,2.0,1
3983,31171,2,2.0,2,2.0,8,4,26,1,2.0,1,2,6,3,1,1,4,2,3,Version 1,1.27966666221619,2,1,30,1,1,3,2,1,2,1.0,2.0,1
3984,31173,1,1.0,1,1.0,3,2,11,5,2.0,2,1,1,2,7,1,4,3,3,Version 1,.641581594944,1,1,30,2,2,1,1,3,1,2.0,2.0,1
3985,31176,1,,2,1.0,4,6,8,5,2.0,1,2,6,3,1,2,3,2,3,Version 1,.364030212163925,4,2,44,2,2,1,2,3,1,1.0,2.0,1
3986,31177,1,,2,1.0,4,6,8,5,2.0,1,2,6,3,1,2,3,2,3,Version 1,.364030212163925,4,2,44,2,2,1,2,3,1,1.0,2.0,1
3993,31189,1,1.0,1,1.0,3,2,13,5,2.0,2,1,1,2,7,1,4,3,3,Version 1,.410670012235641,1,1,30,2,2,1,1,2,1,2.0,2.0,1
4000,31203,1,,1,1.0,5,7,5,4,2.0,5,3,3,3,3,2,4,1,3,Version 1,.679763615131378,3,2,28,2,2,1,4,4,1,2.0,2.0,1
4004,31212,1,1.0,1,1.0,7,4,2,5,2.0,2,1,1,1,5,1,4,1,1,Version 1,1.39188313484192,1,1,30,2,2,1,1,3,1,2.0,2.0,1
4008,31219,2,2.0,2,2.0,6,3,26,2,2.0,3,3,4,3,3,1,4,2,3,Version 1,.834430396556854,2,1,30,1,1,3,2,1,2,2.0,2.0,3
4009,31220,1,1.0,2,1.0,8,13,2,2,2.0,8,3,4,2,6,4,4,1,3,Version 1,.916846692562103,7,2,6,2,2,1,3,3,1,1.0,2.0,1
4011,31225,2,,2,2.0,3,2,4,3,2.0,1,2,6,1,2,1,3,1,2,Version 1,.713095366954803,2,1,44,1,1,3,2,1,2,2.0,2.0,1
4018,31237,2,2.0,2,2.0,8,4,9,2,,1,2,6,3,1,1,4,2,3,Version 1,1.14188051223755,2,1,36,1,1,3,2,1,2,2.0,2.0,2
4019,31238,2,2.0,2,2.0,8,4,9,2,,1,2,6,3,1,1,4,2,3,Version 1,1.14188051223755,2,1,36,1,1,3,2,1,2,2.0,2.0,2
4023,31250,2,2.0,1,2.0,7,4,2,5,2.0,1,2,5,3,1,1,4,1,1,Version 1,1.51677846908569,1,1,30,2,1,3,2,1,2,2.0,2.0,1
4024,31252,1,,2,,3,2,3,1,2.0,2,1,2,1,5,1,3,3,3,Version 1,.631202876567841,2,1,15,2,1,3,1,3,1,2.0,2.0,2
4030,31265,2,1.0,2,2.0,7,4,2,4,2.0,3,3,4,3,3,1,4,1,2,Version 1,2.37206506729126,2,1,30,2,1,3,2,1,2,2.0,1.0,1
4032,31268,1,,1,2.0,7,4,5,3,2.0,1,2,5,1,2,1,4,1,1,Version 1,.92213761806488,1,1,28,1,1,4,1,3,2,2.0,2.0,2
4041,31289,3,1.0,2,1.0,3,2,2,5,2.0,3,4,4,1,4,1,4,1,2,Version 1,1.24222922325134,2,1,30,2,2,1,1,3,3,2.0,2.0,1
4044,31292,1,1.0,2,1.0,3,2,15,1,2.0,2,1,2,3,5,1,2,1,2,Version 1,.538437008857727,2,1,33,2,2,4,1,1,1,2.0,2.0,1
4054,31314,1,1.0,2,1.0,6,11,15,5,1.0,6,1,2,3,5,3,4,3,3,Version 1,.399774998426437,6,2,30,2,2,1,1,3,1,2.0,2.0,1
4056,31316,1,1.0,2,1.0,8,4,26,4,2.0,2,1,2,2,7,1,4,2,3,Version 1,.938232183456421,2,1,30,2,2,1,1,2,1,1.0,2.0,1
4058,31319,1,1.0,2,,5,3,1,2,2.0,3,4,4,1,4,1,2,1,2,Version 1,.646125495433807,2,1,11,2,3,2,5,1,1,2.0,1.0,1
4060,31324,1,1.0,1,,5,7,3,3,2.0,4,1,1,1,5,2,2,1,3,Version 1,.481072545051575,3,2,11,3,2,1,1,3,1,2.0,2.0,3
4070,31349,1,1.0,2,1.0,1,1,2,4,2.0,2,1,2,2,7,1,4,1,2,Version 1,.87750118970871,2,1,30,2,2,1,1,3,1,2.0,1.0,1
4079,31365,2,2.0,1,2.0,7,4,15,2,2.0,1,2,5,1,2,1,2,1,1,Version 1,1.34337615966797,1,1,33,1,1,3,2,1,2,2.0,2.0,2
4080,31368,2,,1,3.0,8,13,2,2,2.0,1,2,5,3,1,5,4,1,3,Version 1,1.43379509449005,7,2,28,1,1,3,2,1,2,2.0,2.0,1
4090,31387,2,2.0,1,2.0,2,1,5,2,2.0,3,3,3,2,6,1,2,1,1,Version 1,.830541670322418,1,1,33,2,2,1,3,3,2,2.0,1.0,1
4092,31390,1,,2,3.0,4,2,9,2,2.0,2,1,2,2,7,1,4,1,2,Version 1,.62280660867691,2,1,28,1,1,3,1,3,1,1.0,1.0,1
4094,31393,1,1.0,2,1.0,3,6,15,1,2.0,4,1,2,1,5,2,4,3,3,Version 1,.451943904161453,4,2,30,2,2,1,1,2,1,2.0,2.0,2
4098,31399,1,1.0,2,,3,6,3,2,2.0,4,1,2,3,5,2,2,1,3,Version 1,.489659518003464,4,2,11,2,2,1,1,3,1,2.0,1.0,2
4100,31404,1,1.0,2,1.0,3,2,8,1,2.0,2,1,2,2,7,1,2,1,2,Version 1,.552795350551605,2,1,33,2,2,1,1,3,1,2.0,2.0,1
4103,31411,2,,1,2.0,1,9,8,1,1.0,6,1,1,1,5,3,2,2,3,Version 1,1.4421124458313,5,2,12,2,1,1,3,3,2,2.0,1.0,2
4107,31420,1,,1,,3,6,3,5,2.0,4,1,1,2,7,2,3,3,3,Version 1,.367894172668457,3,2,15,2,2,1,1,3,1,2.0,2.0,1
4115,31436,1,1.0,1,1.0,2,9,15,3,1.0,6,1,1,2,7,3,4,3,3,Version 1,.254212766885757,5,2,30,3,3,1,1,4,1,2.0,2.0,3
4116,31437,2,2.0,1,,6,3,16,2,2.0,1,2,5,3,1,1,2,1,1,Version 1,.723031997680664,1,1,11,2,1,3,2,1,2,2.0,2.0,1
4118,31440,1,1.0,1,1.0,6,3,15,3,2.0,3,3,3,1,4,1,2,1,1,Version 1,.470453411340714,1,1,33,2,1,2,3,2,1,2.0,2.0,1
4120,31445,2,,2,2.0,8,4,5,2,2.0,1,2,6,3,1,1,4,1,2,Version 1,1.57151865959167,2,1,28,1,1,3,2,1,2,2.0,2.0,2
4134,31471,2,2.0,1,,3,10,16,2,1.0,1,2,5,3,1,3,2,1,3,Version 1,.723031997680664,5,2,11,1,1,3,2,1,2,2.0,2.0,2
4135,31472,1,1.0,1,1.0,4,2,2,5,2.0,3,3,3,1,4,1,4,1,1,Version 1,.4848473072052,1,1,6,2,2,1,1,3,1,2.0,2.0,1
4136,31473,2,3.0,1,,4,2,1,4,2.0,1,2,5,1,2,1,2,1,1,Version 1,.906853675842285,1,1,11,2,2,1,1,3,2,2.0,2.0,1
4147,31494,1,1.0,1,1.0,6,11,15,1,1.0,6,1,1,2,7,3,4,3,3,Version 1,.324213176965714,5,2,30,1,2,1,1,3,1,2.0,2.0,1
4154,31509,1,1.0,2,1.0,3,2,2,5,2.0,2,1,2,2,7,1,4,1,2,Version 1,.597846865653992,2,1,6,2,2,1,1,3,1,2.0,2.0,1
4155,31510,2,2.0,2,2.0,6,3,5,2,2.0,1,2,6,3,1,1,4,5,3,Version 1,.540288507938385,2,1,6,1,1,3,2,1,2,1.0,1.0,2
4156,31511,2,3.0,1,,7,4,1,1,2.0,1,2,5,1,2,1,2,1,1,Version 1,1.61205399036407,1,1,11,2,1,3,2,1,2,2.0,2.0,1
4171,31545,2,,1,2.0,5,3,5,5,2.0,1,2,5,3,1,1,4,1,1,Version 1,.831051290035248,1,1,28,2,1,3,2,1,2,2.0,2.0,1
4173,31547,1,1.0,1,,5,7,3,4,2.0,4,1,1,1,5,2,2,1,3,Version 1,.481072545051575,3,2,11,2,2,1,1,3,1,2.0,2.0,1
4175,31552,1,,1,1.0,6,3,4,5,2.0,2,1,1,1,5,1,2,1,1,Version 1,.827620923519135,1,1,12,2,2,1,1,3,1,2.0,2.0,1
4176,31553,2,2.0,2,,6,3,1,2,2.0,1,2,6,3,1,1,2,1,2,Version 1,1.0378999710083,2,1,11,1,1,3,2,1,2,2.0,2.0,1
4181,31566,1,1.0,1,1.0,7,4,21,4,2.0,2,1,1,1,5,1,4,5,3,Version 1,2.59396409988403,1,1,30,2,2,1,1,3,1,2.0,2.0,1
4182,31567,2,,2,2.0,7,4,3,2,2.0,1,2,6,1,2,1,2,5,3,Version 1,3.0229811668396,2,1,12,1,1,4,2,3,2,2.0,2.0,1
4186,31572,2,1.0,2,,1,1,16,3,2.0,2,1,2,2,7,1,2,1,2,Version 1,.708667397499084,2,1,11,2,2,2,4,3,1,2.0,1.0,1
4192,31590,1,2.0,2,,5,3,1,4,2.0,1,2,6,3,1,1,2,1,2,Version 1,.646125495433807,2,1,11,2,2,1,1,3,1,1.0,2.0,1
4193,31594,1,1.0,1,,7,4,6,4,2.0,3,3,3,1,4,1,2,1,1,Version 1,.789462864398956,1,1,11,2,2,1,1,3,1,2.0,2.0,1
4194,31596,2,2.0,2,2.0,1,9,2,4,1.0,7,4,4,1,4,1,4,1,3,Version 1,.956240355968475,6,2,30,1,1,3,2,1,2,2.0,1.0,2
4195,31598,1,1.0,2,1.0,1,13,9,2,2.0,8,3,4,2,6,4,2,2,3,Version 1,.461106866598129,7,2,33,2,2,1,1,3,1,2.0,2.0,1
4199,31603,1,1.0,2,1.0,6,3,2,5,2.0,2,1,2,2,7,1,4,1,2,Version 1,.597846865653992,2,1,6,2,2,1,1,3,1,2.0,2.0,2
4200,31604,1,1.0,2,1.0,6,3,2,5,2.0,2,1,2,2,7,1,4,1,2,Version 1,.597846865653992,2,1,6,2,2,1,1,3,1,2.0,2.0,2
4204,31614,2,3.0,2,1.0,2,1,2,5,2.0,3,3,4,1,4,1,4,1,2,Version 1,1.21279263496399,2,1,30,2,3,2,3,2,1,2.0,2.0,1
4206,31616,2,2.0,2,2.0,2,1,4,5,2.0,1,2,6,1,2,1,4,1,2,Version 1,.671952724456787,2,1,30,1,1,4,4,1,2,2.0,2.0,2
4210,31621,2,2.0,2,2.0,5,3,15,1,2.0,1,2,6,3,1,1,2,1,2,Version 1,.864915192127228,2,1,33,1,1,3,2,1,2,1.0,2.0,1
4216,31631,1,1.0,2,1.0,3,2,13,5,2.0,3,3,4,1,4,1,4,3,3,Version 1,.506381630897522,2,1,30,2,2,1,4,3,1,2.0,1.0,1
4221,31645,1,1.0,2,1.0,6,3,8,1,2.0,3,3,4,1,4,1,2,1,2,Version 1,.552795350551605,2,1,33,2,1,1,1,3,1,2.0,2.0,1
4222,31646,1,1.0,2,,6,7,3,5,2.0,4,1,2,2,7,2,2,1,3,Version 1,.489659518003464,4,2,11,2,2,1,1,3,1,1.0,2.0,1
4234,31669,1,1.0,2,1.0,1,9,2,5,1.0,6,1,2,2,7,3,4,1,3,Version 1,.69187593460083,6,2,30,2,2,1,1,3,1,2.0,2.0,1
4244,31684,2,,2,2.0,5,3,3,2,2.0,1,2,6,3,1,1,2,5,3,Version 1,1.70056438446045,2,1,12,1,1,3,2,1,2,2.0,2.0,1
4249,31696,2,,1,,1,1,3,4,2.0,3,3,3,1,4,1,3,3,3,Version 1,.55367249250412,1,1,15,1,1,4,3,2,2,2.0,2.0,2
4256,31708,2,2.0,2,2.0,8,4,4,5,2.0,3,3,4,3,3,1,4,1,2,Version 1,1.31425225734711,2,1,30,1,1,3,2,1,2,2.0,2.0,2
4260,31713,1,1.0,1,1.0,4,6,9,3,2.0,4,1,1,1,5,2,2,2,3,Version 1,.402887046337128,3,2,33,2,3,1,1,3,1,2.0,2.0,3
4262,31720,2,2.0,2,2.0,6,3,20,3,2.0,3,4,4,3,3,1,4,2,3,Version 1,.82359367609024,2,1,30,1,1,3,2,1,2,1.0,2.0,2
4263,31726,2,2.0,1,2.0,8,4,21,1,2.0,1,2,5,3,1,1,4,5,3,Version 1,3.58511281013489,1,1,30,3,1,4,2,1,2,2.0,2.0,1
4267,31734,1,,1,1.0,8,4,5,1,2.0,3,3,3,1,4,1,4,1,1,Version 1,.92213761806488,1,1,28,2,2,1,1,3,1,2.0,2.0,1
4270,31738,1,1.0,2,1.0,3,2,2,3,2.0,3,4,4,2,6,1,2,2,3,Version 1,.753811776638031,2,1,33,2,2,1,1,3,1,2.0,2.0,1
4271,31743,2,,2,2.0,2,1,3,2,2.0,1,2,6,3,1,1,2,5,3,Version 1,1.45632994174957,2,1,12,1,1,3,2,1,2,2.0,2.0,2
4279,31754,1,1.0,1,,2,1,17,4,2.0,2,1,1,1,5,1,2,5,3,Version 1,.380326002836227,1,1,11,2,2,2,1,3,1,2.0,2.0,1
4281,31764,1,1.0,1,1.0,3,2,15,5,2.0,2,1,1,2,7,1,2,1,1,Version 1,.470453411340714,1,1,33,2,2,1,1,3,1,2.0,2.0,1
4301,31807,2,,1,2.0,3,2,8,4,2.0,3,4,3,3,3,1,2,2,3,Version 1,1.68396258354187,1,1,12,1,1,4,2,1,2,2.0,2.0,2
4303,31810,3,2.0,1,1.0,2,1,8,2,2.0,3,4,3,3,3,1,2,1,1,Version 1,.755103945732117,1,1,33,1,2,2,4,2,2,2.0,1.0,1
4305,31814,2,,1,2.0,4,2,4,4,2.0,1,2,5,1,2,1,2,1,1,Version 1,1.32944428920746,1,1,12,1,1,4,2,1,2,2.0,2.0,2
4314,31841,1,1.0,1,1.0,3,2,21,4,2.0,3,3,3,2,6,1,4,5,3,Version 1,1.69144237041473,1,1,30,2,2,1,3,3,1,2.0,2.0,1
4319,31849,2,2.0,2,2.0,6,3,20,4,2.0,3,3,4,1,4,1,4,2,3,Version 1,1.13244116306305,2,1,30,1,1,3,2,1,2,2.0,2.0,1
4323,31854,2,2.0,1,2.0,6,3,15,2,2.0,1,2,5,3,1,1,2,1,1,Version 1,.755710184574127,1,1,33,1,1,3,2,1,2,2.0,2.0,1
4324,31859,2,2.0,2,2.0,5,11,4,5,1.0,7,3,4,1,4,6,4,1,3,Version 1,.856982529163361,6,2,30,1,1,3,2,2,2,2.0,2.0,1
4327,31868,2,,2,2.0,4,2,8,4,2.0,1,2,6,3,1,1,2,2,3,Version 1,1.92730641365051,2,1,12,1,1,4,2,1,2,2.0,2.0,2
4331,31883,1,1.0,1,1.0,7,4,9,5,2.0,3,3,3,1,4,1,2,2,3,Version 1,.836293995380402,1,1,33,1,2,1,1,3,1,1.0,2.0,1
4333,31888,1,,1,1.0,3,10,1,2,1.0,6,1,1,2,7,3,2,1,3,Version 1,.413810461759567,5,2,12,2,2,1,1,3,1,2.0,1.0,2
4340,31899,1,1.0,2,1.0,4,2,20,4,2.0,3,4,4,1,4,1,4,2,3,Version 1,.8193638920784,2,1,30,2,2,1,2,3,1,1.0,1.0,2
4342,31903,2,,1,2.0,5,3,2,4,2.0,1,2,5,1,2,1,4,1,1,Version 1,.93493264913559,1,1,28,3,1,3,2,1,2,2.0,2.0,1
4357,31945,2,2.0,2,2.0,3,2,21,1,2.0,1,2,6,1,2,1,4,5,3,Version 1,2.88257765769959,2,1,30,2,3,3,4,1,2,2.0,1.0,1
4360,31955,1,1.0,2,1.0,3,2,11,5,2.0,3,3,4,1,4,1,4,3,3,Version 1,.791109979152679,2,1,30,2,2,1,1,2,1,2.0,2.0,1
4361,31956,1,1.0,2,1.0,3,2,11,5,2.0,3,3,4,1,4,1,4,3,3,Version 1,.791109979152679,2,1,30,2,2,1,1,2,1,2.0,2.0,1
4377,32004,2,,1,2.0,8,4,3,2,2.0,1,2,5,3,1,1,2,5,3,Version 1,2.64129662513733,1,1,12,1,1,3,2,1,2,2.0,2.0,2
4381,32012,1,1.0,1,1.0,6,3,20,5,2.0,3,3,3,1,4,1,4,2,3,Version 1,.664495229721069,1,1,30,2,2,1,1,3,1,2.0,2.0,1
4385,32020,1,,2,1.0,6,3,9,4,2.0,3,3,4,1,4,1,4,1,2,Version 1,.62280660867691,2,1,28,2,2,2,1,3,1,2.0,2.0,1
